osmid,y,x,street_count,highway,junction,ref,railway,geometry
1668586436,35.8512156,128.5220613,3,,,,,POINT (128.5220613 35.8512156)
1668608467,35.8369692,128.5287067,3,,,,,POINT (128.5287067 35.8369692)
1668626415,35.8538768,128.5222746,3,motorway_junction,,7A,,POINT (128.5222746 35.8538768)
1694388130,35.8281843,128.5595251,3,,,,,POINT (128.5595251 35.8281843)
1695480041,35.8386468,128.5556361,3,,,,,POINT (128.5556361 35.8386468)
1695480049,35.8388549,128.5515104,4,,,,,POINT (128.5515104 35.8388549)
1695480058,35.8390382,128.5535917,4,,,,,POINT (128.5535917 35.8390382)
1695480069,35.8390598,128.5546546,3,,,,,POINT (128.5546546 35.8390598)
1695480080,35.8390641,128.5528482,3,,,,,POINT (128.5528482 35.8390641)
1695480092,35.8391207,128.5508399,4,,,,,POINT (128.5508399 35.8391207)
1695480099,35.8394646,128.5467854,4,,,,,POINT (128.5467854 35.8394646)
1695480141,35.8396793,128.5567313,3,,,,,POINT (128.5567313 35.8396793)
1695480149,35.8397545,128.555679,4,,,,,POINT (128.555679 35.8397545)
1695480157,35.8398032,128.5550288,4,,,,,POINT (128.5550288 35.8398032)
1695480163,35.8398282,128.5536117,3,,,,,POINT (128.5536117 35.8398282)
1695480171,35.8399454,128.5528579,3,,,,,POINT (128.5528579 35.8399454)
1695480185,35.8399592,128.5521455,3,,,,,POINT (128.5521455 35.8399592)
1695480200,35.839971,128.5515322,4,,,,,POINT (128.5515322 35.839971)
1695480215,35.8399842,128.5508503,4,,,,,POINT (128.5508503 35.8399842)
1695480235,35.8399973,128.5501726,4,,,,,POINT (128.5501726 35.8399973)
1695480247,35.8400101,128.5495144,3,,,,,POINT (128.5495144 35.8400101)
1695480255,35.8400137,128.5488008,3,,,,,POINT (128.5488008 35.8400137)
1695480276,35.8402331,128.5572815,3,,,,,POINT (128.5572815 35.8402331)
1695480287,35.8402772,128.556709,3,,,,,POINT (128.556709 35.8402772)
1695480317,35.8404227,128.5550341,4,,,,,POINT (128.5550341 35.8404227)
1695480325,35.8404283,128.554328,3,,,,,POINT (128.554328 35.8404283)
1695480334,35.8404312,128.5556454,4,,,,,POINT (128.5556454 35.8404312)
1695480343,35.8404338,128.553627,3,,,,,POINT (128.553627 35.8404338)
1695480350,35.8404399,128.5528633,3,,,,,POINT (128.5528633 35.8404399)
1695480358,35.8406776,128.5394884,4,,,,,POINT (128.5394884 35.8406776)
1695480369,35.8407185,128.5448127,3,,,,,POINT (128.5448127 35.8407185)
1695480401,35.8409909,128.5550487,3,,,,,POINT (128.5550487 35.8409909)
1695480409,35.8409975,128.5561315,3,,,,,POINT (128.5561315 35.8409975)
1695480417,35.8410552,128.5521678,3,,,,,POINT (128.5521678 35.8410552)
1695480426,35.8410598,128.5515535,4,,,,,POINT (128.5515535 35.8410598)
1695480437,35.841065,128.5508637,3,,,,,POINT (128.5508637 35.841065)
1695480448,35.8410699,128.5501949,4,,,,,POINT (128.5501949 35.8410699)
1695480459,35.8410747,128.549559,3,,,,,POINT (128.549559 35.8410747)
1695480468,35.84107,128.5488139,4,,,,,POINT (128.5488139 35.84107)
1695480483,35.841398,128.5564753,3,,,,,POINT (128.5564753 35.841398)
1695480494,35.8415652,128.5563676,3,,,,,POINT (128.5563676 35.8415652)
1695480505,35.8415754,128.5550638,4,,,,,POINT (128.5550638 35.8415754)
1695480516,35.841581,128.5543438,3,,,,,POINT (128.5543438 35.841581)
1695480527,35.8415866,128.553627,3,,,,,POINT (128.553627 35.8415866)
1695480535,35.8415776,128.5488202,3,,,,,POINT (128.5488202 35.8415776)
1695480542,35.8415924,128.5528723,4,,,,,POINT (128.5528723 35.8415924)
1695480551,35.8415947,128.5495296,3,,,,,POINT (128.5495296 35.8415947)
1695480562,35.8415979,128.5521678,3,,,,,POINT (128.5521678 35.8415979)
1695480581,35.8416026,128.5515641,4,,,,,POINT (128.5515641 35.8416026)
1695480600,35.8416078,128.5508967,3,,,,,POINT (128.5508967 35.8416078)
1695480607,35.8416684,128.5394591,3,,,,,POINT (128.5394591 35.8416684)
1695480618,35.8417297,128.5373952,3,,,,,POINT (128.5373952 35.8417297)
1695480629,35.8419487,128.5561207,3,,,,,POINT (128.5561207 35.8419487)
1695480637,35.8420274,128.5394785,3,,,,,POINT (128.5394785 35.8420274)
1695480687,35.8421517,128.5370184,3,,,,,POINT (128.5370184 35.8421517)
1695480698,35.8422014,128.5550799,3,,,,,POINT (128.5550799 35.8422014)
1695480708,35.8425465,128.5536588,3,,,,,POINT (128.5536588 35.8425465)
1695480715,35.8427487,128.5528772,3,,,,,POINT (128.5528772 35.8427487)
1695480723,35.8427536,128.5521823,3,,,,,POINT (128.5521823 35.8427536)
1695480744,35.8427517,128.5509037,4,,,,,POINT (128.5509037 35.8427517)
1695480752,35.8427527,128.55023,3,,,,,POINT (128.55023 35.8427527)
1695480759,35.8427537,128.5495517,3,,,,,POINT (128.5495517 35.8427537)
1695480767,35.8427445,128.5488347,3,,,,,POINT (128.5488347 35.8427445)
1695480779,35.8428992,128.5548789,3,,,,,POINT (128.5548789 35.8428992)
1695480801,35.8432114,128.5536808,3,,,,,POINT (128.5536808 35.8432114)
1695480805,35.8434346,128.5509078,4,,,,,POINT (128.5509078 35.8434346)
1695480806,35.8434591,128.5479251,3,,,,,POINT (128.5479251 35.8434591)
1695480807,35.8434706,128.5467772,4,,,,,POINT (128.5467772 35.8434706)
1695480808,35.8435216,128.5415072,4,,,,,POINT (128.5415072 35.8435216)
1695480817,35.8435651,128.5370638,4,,yes,,,POINT (128.5370638 35.8435651)
1695481076,35.8440601,128.551806,3,,,,,POINT (128.551806 35.8440601)
1695481094,35.8440692,128.5509117,3,,,,,POINT (128.5509117 35.8440692)
1695481103,35.8440837,128.5494957,3,,,,,POINT (128.5494957 35.8440837)
1695481117,35.8440801,128.5488502,4,,,,,POINT (128.5488502 35.8440801)
1695481131,35.8440972,128.5481831,3,,,,,POINT (128.5481831 35.8440972)
1695481142,35.8440996,128.5479463,3,,,,,POINT (128.5479463 35.8440996)
1695481153,35.8441114,128.5467939,3,,,,,POINT (128.5467939 35.8441114)
1695481327,35.8447573,128.5446648,3,,,,,POINT (128.5446648 35.8447573)
1695481338,35.844764,128.5437149,3,,,,,POINT (128.5437149 35.844764)
1695481351,35.8447771,128.5418491,3,,,,,POINT (128.5418491 35.8447771)
1695481362,35.8447794,128.5415289,3,,,,,POINT (128.5415289 35.8447794)
1695481372,35.8447898,128.5400467,3,,,,,POINT (128.5400467 35.8447898)
1695481383,35.8447929,128.5396061,3,,,,,POINT (128.5396061 35.8447929)
1695481394,35.8448022,128.5382829,3,,,,,POINT (128.5382829 35.8448022)
1695481408,35.8448058,128.5379718,3,,,,,POINT (128.5379718 35.8448058)
1695481419,35.8448105,128.5371038,3,,,,,POINT (128.5371038 35.8448105)
1695481464,35.8449457,128.544031,1,,,,,POINT (128.544031 35.8449457)
1695481508,35.8451452,128.5513527,4,,,,,POINT (128.5513527 35.8451452)
1695481509,35.8451558,128.5495251,4,,,,,POINT (128.5495251 35.8451558)
1695481510,35.8451493,128.5488617,4,,,,,POINT (128.5488617 35.8451493)
1695481511,35.8451635,128.5481729,3,,,,,POINT (128.5481729 35.8451635)
1695481512,35.8451714,128.5468064,4,,,,,POINT (128.5468064 35.8451714)
1695481513,35.8451801,128.5453004,3,,,,,POINT (128.5453004 35.8451801)
1695481521,35.8451821,128.5449474,3,,,,,POINT (128.5449474 35.8451821)
1695481532,35.8451841,128.5446059,3,,,,,POINT (128.5446059 35.8451841)
1695481617,35.845386,128.5520906,3,,,,,POINT (128.5520906 35.845386)
1695481628,35.8454646,128.5435772,3,,,,,POINT (128.5435772 35.8454646)
1695481652,35.8454817,128.5422966,3,,,,,POINT (128.5422966 35.8454817)
1695481664,35.8454882,128.5418757,3,,,,,POINT (128.5418757 35.8454882)
1695481675,35.8455061,128.5407347,3,,,,,POINT (128.5407347 35.8455061)
1695481686,35.8455165,128.5400683,3,,,,,POINT (128.5400683 35.8455165)
1695481704,35.8455238,128.538296,3,,,,,POINT (128.538296 35.8455238)
1695481715,35.8455287,128.5392925,3,,,,,POINT (128.5392925 35.8455287)
1695481747,35.8456685,128.5495391,3,,,,,POINT (128.5495391 35.8456685)
1695481758,35.8456741,128.5511066,3,,,,,POINT (128.5511066 35.8456741)
1695481769,35.8456818,128.5488675,3,,,,,POINT (128.5488675 35.8456818)
1695481783,35.8457084,128.5471911,4,,,,,POINT (128.5471911 35.8457084)
1695481793,35.8457178,128.5462332,3,,,,,POINT (128.5462332 35.8457178)
1695481803,35.8457267,128.5453218,4,,,,,POINT (128.5453218 35.8457267)
1695481815,35.8457304,128.5449421,3,,,,,POINT (128.5449421 35.8457304)
1695481874,35.8460139,128.5438484,4,,,,,POINT (128.5438484 35.8460139)
1695481894,35.8460412,128.5434503,4,,,,,POINT (128.5434503 35.8460412)
1695481915,35.8461574,128.5407607,4,,,,,POINT (128.5407607 35.8461574)
1695481936,35.846185,128.538308,4,,,,,POINT (128.538308 35.846185)
1695481956,35.846185,128.5379851,4,,,,,POINT (128.5379851 35.846185)
1695482003,35.846267,128.5495563,3,,,,,POINT (128.5495563 35.846267)
1695482023,35.8462644,128.5488738,3,,,,,POINT (128.5488738 35.8462644)
1695482116,35.8464478,128.5471763,3,,,,,POINT (128.5471763 35.8464478)
1695482202,35.8466322,128.5438397,3,,,,,POINT (128.5438397 35.8466322)
1695482223,35.8466497,128.5415768,3,,,,,POINT (128.5415768 35.8466497)
1695482266,35.8466607,128.5407696,4,,,,,POINT (128.5407696 35.8466607)
1695482283,35.8466715,128.5399788,3,,,,,POINT (128.5399788 35.8466715)
1695482306,35.8466776,128.5392358,3,,,,,POINT (128.5392358 35.8466776)
1695482346,35.8467819,128.5450379,3,,,,,POINT (128.5450379 35.8467819)
1695482376,35.846922,128.5461486,4,,,,,POINT (128.5461486 35.846922)
1695482419,35.8469803,128.5371679,3,,,,,POINT (128.5371679 35.8469803)
1695482442,35.8470085,128.5445345,4,,,,,POINT (128.5445345 35.8470085)
1695482489,35.8470512,128.5481248,3,,,,,POINT (128.5481248 35.8470512)
1695482529,35.8470665,128.5458303,4,,,,,POINT (128.5458303 35.8470665)
1695482550,35.8471599,128.5441979,4,,,,,POINT (128.5441979 35.8471599)
1695482584,35.847166,128.5436798,3,,,,,POINT (128.5436798 35.847166)
1695482605,35.8471819,128.5423411,4,,,,,POINT (128.5423411 35.8471819)
1695482626,35.8471908,128.5415826,4,,,,,POINT (128.5415826 35.8471908)
1695482648,35.8472003,128.540779,3,,,,,POINT (128.540779 35.8472003)
1695482669,35.8472336,128.5477203,3,,,,,POINT (128.5477203 35.8472336)
1695482712,35.8472678,128.5380276,4,,,,,POINT (128.5380276 35.8472678)
1695482758,35.8473766,128.5474032,3,,,,,POINT (128.5474032 35.8473766)
1695482788,35.8473835,128.5383297,4,,,,,POINT (128.5383297 35.8473835)
1695482856,35.8475773,128.544927,1,,,,,POINT (128.544927 35.8475773)
1695482909,35.8476998,128.5466866,3,,,,,POINT (128.5466866 35.8476998)
1695482932,35.8477137,128.5445738,1,,,,,POINT (128.5445738 35.8477137)
1695482955,35.8478311,128.5396197,3,,,,,POINT (128.5396197 35.8478311)
1695482966,35.8478403,128.5423564,3,,,,,POINT (128.5423564 35.8478403)
1695482976,35.8478405,128.5437092,4,,,,,POINT (128.5437092 35.8478405)
1695482987,35.8479657,128.5400075,4,,,,,POINT (128.5400075 35.8479657)
1695483016,35.8480347,128.5402063,3,,,,,POINT (128.5402063 35.8480347)
1695483027,35.8482391,128.5472259,3,,,,,POINT (128.5472259 35.8482391)
1695483038,35.8482398,128.5407973,4,,,,,POINT (128.5407973 35.8482398)
1695483074,35.8484326,128.5467385,3,,,,,POINT (128.5467385 35.8484326)
1695483086,35.8484809,128.5432546,3,,,,,POINT (128.5432546 35.8484809)
1695483097,35.8485033,128.5372039,3,,,,,POINT (128.5372039 35.8485033)
1695483107,35.8485057,128.542372,3,,,,,POINT (128.542372 35.8485057)
1695483128,35.8485154,128.5383503,3,,,,,POINT (128.5383503 35.8485154)
1695483138,35.8485172,128.5415965,4,,,,,POINT (128.5415965 35.8485172)
1695483186,35.8486175,128.5462729,3,,,,,POINT (128.5462729 35.8486175)
1695483209,35.8486661,128.5492168,3,,,,,POINT (128.5492168 35.8486661)
1695483222,35.8487886,128.5423786,4,,,,,POINT (128.5423786 35.8487886)
1695483285,35.8490839,128.5392636,3,,,,,POINT (128.5392636 35.8490839)
1695483295,35.8490929,128.538567,3,,,,,POINT (128.538567 35.8490929)
1695483304,35.8491158,128.5459426,1,,,,,POINT (128.5459426 35.8491158)
1695483332,35.8491631,128.5481501,3,,,,,POINT (128.5481501 35.8491631)
1695483365,35.8492809,128.5437973,3,,,,,POINT (128.5437973 35.8492809)
1695483375,35.8492867,128.5456264,1,,,,,POINT (128.5456264 35.8492867)
1695483435,35.8493861,128.5416092,4,,,,,POINT (128.5416092 35.8493861)
1695483443,35.8493908,128.5408175,3,,,,,POINT (128.5408175 35.8493908)
1695483454,35.8493942,128.5402454,3,,,,,POINT (128.5402454 35.8493942)
1695483465,35.8493954,128.5400392,4,,,,,POINT (128.5400392 35.8493954)
1695483474,35.8493976,128.5396601,3,,,,,POINT (128.5396601 35.8493976)
1695483511,35.8496027,128.5469454,4,,,,,POINT (128.5469454 35.8496027)
1695483522,35.8496083,128.5475188,3,,,,,POINT (128.5475188 35.8496083)
1695483533,35.8496208,128.5462838,4,,,,,POINT (128.5462838 35.8496208)
1695483544,35.849632,128.5458778,4,,,,,POINT (128.5458778 35.849632)
1695483555,35.8496591,128.5448871,5,,,,,POINT (128.5448871 35.8496591)
1695483566,35.8496819,128.5447186,3,,,,,POINT (128.5447186 35.8496819)
1695483594,35.8498232,128.543675,3,,,,,POINT (128.543675 35.8498232)
1695483603,35.8498924,128.5431631,3,,,,,POINT (128.5431631 35.8498924)
1695483612,35.8499665,128.5426162,3,,,,,POINT (128.5426162 35.8499665)
1695483634,35.8499822,128.538575,3,,,,,POINT (128.538575 35.8499822)
1695483656,35.8500173,128.5375895,3,,,,,POINT (128.5375895 35.8500173)
1695483690,35.8500811,128.5417696,3,,,,,POINT (128.5417696 35.8500811)
1695483723,35.8500884,128.5399245,4,,,,,POINT (128.5399245 35.8500884)
1695483752,35.8501013,128.5416197,3,,,,,POINT (128.5416197 35.8501013)
1695483771,35.8501054,128.5461954,3,,,,,POINT (128.5461954 35.8501054)
1695483789,35.8501089,128.5400708,3,,,,,POINT (128.5400708 35.8501089)
1695483937,35.8502484,128.5473862,3,,,,,POINT (128.5473862 35.8502484)
1695484010,35.8503333,128.5463483,3,,,,,POINT (128.5463483 35.8503333)
1695484055,35.8503844,128.5447692,3,,,,,POINT (128.5447692 35.8503844)
1695484066,35.8504979,128.5458686,3,,,,,POINT (128.5458686 35.8504979)
1695484099,35.8505989,128.5455742,3,,,,,POINT (128.5455742 35.8505989)
1695484131,35.8506574,128.5476612,3,,,,,POINT (128.5476612 35.8506574)
1695484158,35.8507198,128.5527092,3,,,,,POINT (128.5527092 35.8507198)
1695484175,35.8507716,128.5446101,3,,,,,POINT (128.5446101 35.8507716)
1695484215,35.8507939,128.5455007,3,,,,,POINT (128.5455007 35.8507939)
1695484255,35.8508352,128.5412378,3,,,,,POINT (128.5412378 35.8508352)
1695484271,35.8508492,128.5466944,3,,,,,POINT (128.5466944 35.8508492)
1695484298,35.8508774,128.5458309,3,,,,,POINT (128.5458309 35.8508774)
1695484316,35.8508954,128.5471451,4,,,,,POINT (128.5471451 35.8508954)
1695484346,35.8509267,128.5425024,3,,,,,POINT (128.5425024 35.8509267)
1695484403,35.8509927,128.5454257,3,,,,,POINT (128.5454257 35.8509927)
1695484431,35.8510279,128.5454124,3,,,,,POINT (128.5454124 35.8510279)
1695484438,35.8510389,128.5429536,3,,,,,POINT (128.5429536 35.8510389)
1695484447,35.8510432,128.5468245,4,,,,,POINT (128.5468245 35.8510432)
1695484457,35.8510616,128.5372306,3,,,,,POINT (128.5372306 35.8510616)
1695484477,35.8510945,128.5416936,3,,,,,POINT (128.5416936 35.8510945)
1695484485,35.8511459,128.5433843,3,,,,,POINT (128.5433843 35.8511459)
1695484494,35.8511525,128.5458997,3,,,,,POINT (128.5458997 35.8511525)
1695484513,35.8511651,128.5540087,3,,,,,POINT (128.5540087 35.8511651)
1695484524,35.8512258,128.5461864,3,,,,,POINT (128.5461864 35.8512258)
1695484534,35.8512799,128.5439236,3,,,,,POINT (128.5439236 35.8512799)
1695484555,35.8513017,128.5464832,3,,,,,POINT (128.5464832 35.8513017)
1695484581,35.8513581,128.5467036,3,,,,,POINT (128.5467036 35.8513581)
1695484615,35.8513876,128.5443569,3,,,,,POINT (128.5443569 35.8513876)
1695484673,35.8514206,128.5452643,3,,,,,POINT (128.5452643 35.8514206)
1695484737,35.8514408,128.5536762,3,,,,,POINT (128.5536762 35.8514408)
1695484748,35.8514418,128.5423043,3,,,,,POINT (128.5423043 35.8514418)
1695484817,35.8515967,128.545198,3,,,,,POINT (128.545198 35.8515967)
1695484837,35.8516428,128.5387162,3,,,,,POINT (128.5387162 35.8516428)
1695484838,35.8516548,128.5519604,3,,,,,POINT (128.5519604 35.8516548)
1695484839,35.8516652,128.5426972,3,,,,,POINT (128.5426972 35.8516652)
1695484840,35.8516697,128.5437862,3,,,,,POINT (128.5437862 35.8516697)
1695484841,35.8516824,128.5533848,4,,,,,POINT (128.5533848 35.8516824)
1695484855,35.8517068,128.5505813,3,,,,,POINT (128.5505813 35.8517068)
1695484866,35.8517388,128.5483883,3,,,,,POINT (128.5483883 35.8517388)
1695484919,35.8518365,128.5473568,3,,,,,POINT (128.5473568 35.8518365)
1695484957,35.8519422,128.5436901,3,,,,,POINT (128.5436901 35.8519422)
1695484972,35.8519449,128.5394242,3,,,,,POINT (128.5394242 35.8519449)
1695485007,35.8519808,128.5478786,4,,,,,POINT (128.5478786 35.8519808)
1695485022,35.8519932,128.5450484,3,,,,,POINT (128.5450484 35.8519932)
1695485052,35.8520355,128.540259,3,,,,,POINT (128.540259 35.8520355)
1695485120,35.8521338,128.5475563,3,,,,,POINT (128.5475563 35.8521338)
1695485129,35.8521392,128.5464036,3,,,,,POINT (128.5464036 35.8521392)
1695485153,35.8521467,128.5444673,3,,,,,POINT (128.5444673 35.8521467)
1695485195,35.852272,128.5449433,3,,,,,POINT (128.5449433 35.852272)
1695485206,35.8523688,128.5428261,3,,,,,POINT (128.5428261 35.8523688)
1695485217,35.852285,128.5531954,3,,,,,POINT (128.5531954 35.852285)
1695485247,35.8523235,128.545139,3,,,,,POINT (128.545139 35.8523235)
1695485264,35.8523967,128.540157,3,,,,,POINT (128.540157 35.8523967)
1695485273,35.8524032,128.5454417,3,,,,,POINT (128.5454417 35.8524032)
1695485284,35.852407,128.5394193,3,,,,,POINT (128.5394193 35.852407)
1695485295,35.8524226,128.538301,4,,,,,POINT (128.538301 35.8524226)
1695485305,35.8524268,128.5372952,3,,,,,POINT (128.5372952 35.8524268)
1695485327,35.8524781,128.5457264,3,,,,,POINT (128.5457264 35.8524781)
1695485336,35.8525162,128.5524038,3,,,,,POINT (128.5524038 35.8525162)
1695485354,35.8526088,128.5462233,4,,,,,POINT (128.5462233 35.8526088)
1695485396,35.8526934,128.5524867,3,,,,,POINT (128.5524867 35.8526934)
1695485418,35.8527643,128.5548288,3,,,,,POINT (128.5548288 35.8527643)
1695485437,35.8528094,128.5469856,3,,,,,POINT (128.5469856 35.8528094)
1695485454,35.8529858,128.5443793,3,,,,,POINT (128.5443793 35.8529858)
1695485490,35.8529059,128.5538362,3,,,,,POINT (128.5538362 35.8529059)
1695485500,35.8529239,128.5517191,3,,,,,POINT (128.5517191 35.8529239)
1695485544,35.8530041,128.5477254,4,,,,,POINT (128.5477254 35.8530041)
1695485563,35.8530969,128.5480778,3,,,,,POINT (128.5480778 35.8530969)
1695485571,35.8531119,128.5566396,3,,,,,POINT (128.5566396 35.8531119)
1695485592,35.8531857,128.5508472,3,,,,,POINT (128.5508472 35.8531857)
1695485600,35.8532218,128.5485527,4,,,,,POINT (128.5485527 35.8532218)
1695485612,35.8533456,128.5422851,3,,,,,POINT (128.5422851 35.8533456)
1695485619,35.8533704,128.5406214,3,,,,,POINT (128.5406214 35.8533704)
1695485644,35.8533774,128.5531839,4,,,,,POINT (128.5531839 35.8533774)
1695485651,35.8533798,128.5431424,3,,,,,POINT (128.5431424 35.8533798)
1695485671,35.8534182,128.5558394,3,,,,,POINT (128.5558394 35.8534182)
1695485693,35.8535711,128.5484006,3,,,,,POINT (128.5484006 35.8535711)
1695485706,35.8535733,128.5498885,3,,,,,POINT (128.5498885 35.8535733)
1695485726,35.8536223,128.5383387,3,,,,,POINT (128.5383387 35.8536223)
1695485738,35.8536313,128.5373227,3,,,,,POINT (128.5373227 35.8536313)
1695485746,35.8536364,128.5573033,3,,,,,POINT (128.5573033 35.8536364)
1695485757,35.8536497,128.5552347,3,,,,,POINT (128.5552347 35.8536497)
1695485766,35.853653,128.5523787,3,,,,,POINT (128.5523787 35.853653)
1695485778,35.8536938,128.5439728,3,,,,,POINT (128.5439728 35.8536938)
1695485787,35.8537777,128.5441946,3,,,,,POINT (128.5441946 35.8537777)
1695485810,35.8538031,128.5548342,3,,,,,POINT (128.5548342 35.8538031)
1695485818,35.8538224,128.5525682,3,,,,,POINT (128.5525682 35.8538224)
1695485832,35.8539364,128.5514063,3,,,,,POINT (128.5514063 35.8539364)
1695485846,35.853938,128.5419611,3,,,,,POINT (128.5419611 35.853938)
1695485854,35.8539399,128.5410933,3,,,,,POINT (128.5410933 35.8539399)
1695485863,35.8539414,128.5403845,3,,,,,POINT (128.5403845 35.8539414)
1695485884,35.8539488,128.5428272,3,,,,,POINT (128.5428272 35.8539488)
1695485893,35.8540261,128.5448516,1,,,,,POINT (128.5448516 35.8540261)
1695485908,35.8540378,128.5496238,4,,,,,POINT (128.5496238 35.8540378)
1695485928,35.8541099,128.5540329,3,,,,,POINT (128.5540329 35.8541099)
1695485938,35.8541327,128.5567711,4,,,,,POINT (128.5567711 35.8541327)
1695485957,35.8541402,128.544874,1,,,,,POINT (128.544874 35.8541402)
1695485969,35.8541656,128.5517819,4,,,,,POINT (128.5517819 35.8541656)
