osmid,위도,경도,street_count,highway,junction,ref,railway,convenience_store_count,cctv_count,police_count,lighting_count
4637772471,35.8141592,128.5446114,3,,,,,1,2,1,5
4637802436,35.8155835,128.5466955,4,,,,,1,2,0,6
4637820006,35.8144762,128.5450763,3,,,,,0,0,1,5
4637820007,35.813693,128.5458598,3,,,,,0,1,0,6
4637820008,35.813991,128.5463104,3,,,,,0,0,0,2
4637820009,35.8147736,128.5455124,3,,,,,0,2,0,3
4637824132,35.8135649,128.5467388,4,,,,,0,0,0,6
4637824711,35.8133794,128.5453839,3,,,,,1,0,0,6
4637826533,35.8126267,128.5452859,4,,,,,1,0,0,5
4637826535,35.8133583,128.5454048,3,,,,,1,0,0,4
4637853418,35.81739,128.5449023,3,,,,,0,1,0,5
4637853423,35.8168173,128.547332,3,,,,,0,3,0,2
4637853425,35.8163214,128.5478953,3,,,,,0,1,0,7
4637854587,35.8176206,128.5452735,3,,,,,0,1,0,5
4637854588,35.81581,128.547074,4,,,,,1,0,0,12
4637854589,35.8149772,128.5479114,3,,,,,0,5,0,12
4637854590,35.8147309,128.5475453,3,,,,,0,1,0,6
4637856174,35.8178302,128.5456107,3,,,,,0,2,0,4
4637856175,35.816006,128.5474334,4,,,,,1,0,0,12
4637856176,35.8152078,128.5482923,4,,,,,0,5,0,12
4637856177,35.8148273,128.5486966,3,,,,,0,0,0,10
4637857666,35.8174672,128.5485979,3,,,,,0,0,0,8
4637859866,35.8162962,128.548447,3,,,,,0,0,0,5
4637859868,35.815682,128.5483861,3,,,,,0,0,0,6
4637859892,35.8168784,128.548265,3,,,,,0,1,0,7
4637859904,35.8160648,128.5481072,3,,,,,0,1,0,7
4637859907,35.8162844,128.5478573,3,,,,,0,1,0,7
4637861004,35.8154379,128.548622,3,,,,,0,4,0,8
4637871605,35.8063097,128.5235918,3,,,,,0,2,0,5
4637878922,35.8076463,128.5238948,3,,,,,0,0,0,8
4637948547,35.8152573,128.5366259,4,,,,,0,5,0,8
4639424300,35.8641915,128.4915402,3,,,,,0,0,0,9
4639424304,35.8640258,128.4883769,1,,,,,0,0,0,0
4639424310,35.8639598,128.4902891,3,,,,,0,0,0,0
4639424311,35.8639722,128.4884989,1,,,,,0,0,0,0
4639424313,35.864202,128.4890019,3,,,,,0,0,0,0
4639424314,35.8637537,128.489232,1,,,,,0,0,0,0
4639424318,35.8640623,128.4897913,3,,,,,0,0,0,0
4639424321,35.863555,128.4903387,1,,,,,0,0,0,0
4639424322,35.8643346,128.4901122,1,,,,,0,0,0,0
4639424324,35.8641689,128.4892737,3,,,,,0,0,0,0
4639489462,35.859768,128.4904189,3,,,,,0,0,0,0
4639489469,35.8593654,128.4914194,1,,,,,0,0,0,1
4639489470,35.8613158,128.4920206,3,,,,,0,0,0,8
4639489474,35.8605824,128.4909382,3,,,,,0,0,0,0
4639489477,35.8602903,128.4904448,3,,,,,0,0,0,0
4641111575,35.8380155,128.5339296,4,,,,,1,3,0,6
4641111576,35.8419286,128.5340651,3,,,,,1,0,0,10
4641111577,35.8382906,128.5369019,3,,,,,0,0,0,5
4641111578,35.83806,128.5352757,3,,,,,0,1,0,1
4641111579,35.8373867,128.5352755,4,,,,,0,0,0,6
4641111580,35.8379601,128.5321463,4,,,,,1,0,0,7
4641111581,35.8379151,128.5306768,3,,,,,0,0,0,7
4641111582,35.8372888,128.5321579,4,,,,,0,0,0,5
4641111583,35.838518,128.5321538,4,,,,,0,2,0,9
4641111584,35.8399196,128.5321604,3,,,,,1,2,0,5
4641111586,35.8419368,128.5334109,3,,,,,0,0,0,8
4641111587,35.8396347,128.5333564,4,,,,,0,3,0,11
4641111588,35.8385488,128.5333438,3,,,,,0,0,0,10
4641111689,35.8385664,128.5339487,3,,,,,0,1,0,11
4641111690,35.8393034,128.5359873,4,,,,,0,0,0,6
4641111691,35.8393355,128.5339753,4,,,,,0,4,0,8
4641111692,35.8403984,128.5369641,4,,,,,1,0,0,6
4641111693,35.8404164,128.5360153,4,,,,,0,2,0,3
4641111694,35.8404237,128.535342,4,,,,,0,2,0,7
4641111695,35.8404414,128.534682,4,,,,,0,0,0,7
4641111696,35.8404517,128.534014,4,,,,,0,4,0,8
4641111697,35.8404643,128.5333761,3,,,,,0,5,0,5
4641111699,35.8381584,128.5359697,3,,,,,0,1,0,4
4641111700,35.8419037,128.5360316,3,,,,,0,0,0,8
4641111701,35.8419118,128.5353935,3,,,,,0,0,0,9
4641111702,35.8393138,128.5353392,3,,,,,0,3,0,4
4641111703,35.8393242,128.5346814,3,,,,,0,0,0,1
4641111704,35.8419205,128.534706,3,,,,,0,0,0,9
4641111705,35.8385025,128.5314824,3,,,,,0,3,0,7
4641111706,35.8399258,128.531474,3,,,,,1,3,0,5
4641689672,35.8236439,128.5341151,3,,,,,0,2,0,4
4641712789,35.8306104,128.5273557,3,,,,,1,1,0,7
4642050093,35.8547529,128.5035724,4,,,,,1,0,0,4
4642071354,35.8554816,128.4998643,4,,,,,0,0,0,10
4642154072,35.8380215,128.5467556,4,,,,,1,3,0,4
4642154073,35.8372531,128.5467398,4,,,,,0,0,0,7
4642269361,35.8380045,128.5487871,4,,,,,0,1,0,4
4643356977,35.8590132,128.5111292,3,,,,,0,0,0,8
4643356978,35.8589848,128.512738,3,,,,,0,0,0,10
4643356979,35.8589548,128.5143779,3,,,,,1,0,0,8
4643356988,35.861264,128.511413,3,,,,,0,0,0,4
4643357092,35.862242,128.5127937,3,,,,,0,3,0,3
4643357093,35.8612351,128.512753,4,,,,,0,5,0,9
4643384860,35.8622974,128.5131645,3,,,,,0,6,0,6
4643384861,35.8623126,128.5135195,3,,,,,0,3,0,5
4643384862,35.8622696,128.5138717,3,,,,,0,3,0,3
4643384864,35.8612061,128.5142083,3,,,,,0,3,0,8
4643384865,35.8620744,128.5154575,1,,,,,0,0,0,0
4643384866,35.8611961,128.5144607,3,,,,,0,3,0,4
4643384867,35.8612329,128.5131542,3,,,,,0,2,0,10
4643384869,35.8612185,128.5135132,3,,,,,0,3,0,11
4643384870,35.8612048,128.5138532,3,,,,,0,6,0,9
4643384871,35.8608485,128.5127607,3,,,,,0,5,0,8
4643384872,35.8608354,128.5144476,3,,,,,0,3,0,7
4643384873,35.8594507,128.5127268,3,,,,,0,0,0,7
4643384874,35.8594244,128.5143962,3,,,,,1,0,0,9
4643384875,35.8608406,128.5131953,3,,,,,0,6,0,9
4643384876,35.8594392,128.5131468,3,,,,,0,3,0,8
4643384877,35.8608334,128.5135923,3,,,,,0,3,0,11
4643384878,35.8594321,128.5135623,3,,,,,0,3,0,6
4643384879,35.8608263,128.5139811,3,,,,,0,6,0,10
4643384880,35.8594254,128.5139514,3,,,,,1,3,0,9
4643384881,35.8602028,128.5127428,3,,,,,1,1,0,10
4643384882,35.8601897,128.514424,3,,,,,0,1,0,7
4643384916,35.8601867,128.5135842,4,,,,,0,4,0,13
4643395377,35.8255985,128.5420114,3,,,,,0,0,0,5
4643395382,35.8248532,128.5413038,3,,,,,0,0,0,0
4643395387,35.8244016,128.5431589,3,,,,,0,0,0,0
4643395389,35.8253208,128.5429307,4,,,,,0,0,0,0
4643395390,35.8251703,128.5422986,3,,,,,0,0,0,0
4643395391,35.8252921,128.5420878,3,,,,,0,0,0,3
4643395393,35.8255441,128.5429779,3,,,,,0,0,0,3
4643395394,35.8253928,128.5420979,3,,,,,0,0,0,4
4643395395,35.8256425,128.5435148,1,,,,,1,0,0,7
4643395398,35.8250793,128.5435269,1,,,,,1,0,0,5
4643395399,35.8247739,128.5430932,3,,,,,0,0,0,0
4643395401,35.8247301,128.5435845,1,,,,,0,1,0,4
4643395402,35.8246798,128.5431212,3,,,,,0,0,0,0
4643395405,35.8245267,128.5431667,3,,,,,0,0,0,0
4643395406,35.8241267,128.5425976,3,,,,,0,0,0,0
4643395407,35.8245751,128.5424532,1,,,,,0,0,0,0
4643395408,35.8239804,128.5421802,3,,,,,0,0,0,0
4643395410,35.8244479,128.5413504,3,,,,,0,0,0,0
4643395412,35.825132,128.5414185,3,,,,,0,0,0,2
4643395413,35.8252173,128.5418305,3,,,,,0,0,0,1
4643395415,35.8249121,128.5416281,1,,,,,0,0,0,0
4643395418,35.8252108,128.5424686,3,,,,,0,0,0,0
4643395419,35.8250439,128.543013,3,,,,,0,0,0,0
4643395420,35.8249768,128.5427123,1,,,,,0,0,0,0
4643395424,35.8247857,128.5440198,3,,,,,0,1,0,10
4643395425,35.8259603,128.5439207,3,,,,,0,0,0,12
4643395427,35.8224763,128.5442822,3,,,,,0,1,0,4
4643395428,35.8233147,128.5430392,3,,,,,0,0,0,0
4643395429,35.8235557,128.5432758,1,,,,,0,0,0,0
4643395430,35.8231252,128.543332,3,,,,,0,0,0,0
4643395436,35.8238892,128.5441927,3,,,,,0,0,0,2
4643395437,35.8246933,128.5440612,3,,,,,0,1,0,8
4643395438,35.8242494,128.5431019,3,,,,,0,0,0,0
4643395439,35.8267642,128.5439429,3,,,,,1,0,0,10
4643395443,35.8257024,128.5425241,3,,,,,0,0,0,4
4643396362,35.8599111,128.511138,3,,,,,0,3,0,4
4643396365,35.8608578,128.5074478,3,,,,,0,0,0,6
4643396368,35.862023,128.5055772,3,,,,,0,1,0,5
4643396370,35.8617591,128.5030715,3,,,,,0,0,0,4
4643396371,35.8615612,128.5023141,3,,,,,0,1,0,9
4643396373,35.8615497,128.5019725,3,,,,,0,1,0,11
4643396374,35.8616716,128.5026804,3,,,,,0,1,0,8
4643396376,35.8618838,128.5046092,3,,,,,0,0,0,6
4643396385,35.8591722,128.5017302,3,,,,,0,0,0,9
4643396388,35.8609649,128.5019653,3,,,,,0,1,0,12
4643401389,35.860905,128.50187,3,,,,,0,1,0,11
4643401393,35.8610773,128.5030752,3,,,,,0,1,0,6
4643401395,35.8606345,128.5045626,3,,,,,0,2,0,15
4643401396,35.8591082,128.505478,3,,,,,1,0,0,8
4643401397,35.8606198,128.5055294,3,,,,,1,0,0,6
4643401398,35.8619458,128.5050401,3,,,,,0,0,0,7
4643401399,35.8606278,128.504999,3,,,,,1,2,0,16
4643401400,35.8608125,128.5022974,3,,,,,0,1,0,14
4643401401,35.8608184,128.5026804,3,,,,,0,1,0,9
4643401402,35.8606399,128.5040903,3,,,,,0,1,0,8
4643401403,35.8591322,128.5040714,3,,,,,0,0,0,12
4643401405,35.8596377,128.5017448,3,,,,,0,2,0,8
4643401410,35.8596106,128.5040766,4,,,,,0,0,0,10
4643401413,35.8595941,128.5054945,3,,,,,1,1,0,8
4643407761,35.8208131,128.5355608,4,,,,,0,0,0,7
4643407889,35.826598,128.5433253,3,,,,,0,1,0,4
4643407893,35.8266589,128.5432469,3,,,,,0,1,0,0
4643983294,35.8502252,128.4748911,1,,,,,0,0,0,2
4643983295,35.8497573,128.474891,3,,,,,0,1,0,5
4645784380,35.8601946,128.5131719,4,,,,,1,3,0,12
4645784381,35.8601805,128.5139663,4,,,,,0,1,0,10
4646524319,35.8193975,128.5285587,3,,,,,0,0,0,8
4647633101,35.8572829,128.5090307,3,,,,,0,1,0,6
4647633103,35.8566554,128.5079422,3,,,,,0,0,0,8
4647633108,35.856284,128.5100331,4,,,,,0,1,0,4
4647633110,35.8570136,128.5091229,3,,,,,0,3,0,10
4647633112,35.8564955,128.5098435,3,,,,,0,1,0,5
4647633113,35.8565522,128.5079883,3,,,,,0,0,0,8
4647633114,35.8563175,128.5073697,3,,,,,0,0,0,6
4647633117,35.8570205,128.5088567,3,,,,,0,3,0,10
4647633125,35.8564082,128.5076088,3,,,,,0,0,0,5
4647633128,35.8560885,128.5082522,3,,,,,0,4,0,10
4647633129,35.8561114,128.5078277,3,,,,,0,4,0,9
4647633132,35.8556336,128.5085484,3,,,,,1,3,0,10
4647633133,35.855365,128.5086147,3,,,,,1,1,0,10
4647633134,35.8557794,128.5095568,3,,,,,0,0,0,9
4647633135,35.85578,128.5100184,3,,,,,0,0,0,7
4647891612,35.85706,128.5090235,3,,,,,0,3,0,9
4652614668,35.8555238,128.508613,3,,,,,1,1,0,10
4652614677,35.8564206,128.5080709,3,,,,,0,0,0,8
4652614682,35.8557018,128.5085069,3,,,,,1,4,0,9
4652656118,35.8535904,128.5037089,3,,,,,0,0,0,10
4652656124,35.8525849,128.5035319,3,,,,,0,4,0,5
4652656129,35.8530496,128.5039719,3,,,,,0,3,0,10
4652732780,35.8412753,128.5204084,1,,,,,0,0,0,4
4655142724,35.8555255,128.5477298,3,,,,,0,1,0,8
4655142728,35.8550195,128.5475068,3,,,,,0,2,0,16
4655142729,35.8560685,128.5471729,1,,,,,0,0,0,13
4655142730,35.8549532,128.547325,3,,,,,0,3,0,14
4655147185,35.8275488,128.5432485,3,,,,,0,0,0,1
4655147490,35.8273153,128.5431224,3,,,,,0,0,0,1
4655147491,35.8278295,128.543249,3,,,,,0,0,0,0
4655147495,35.8278277,128.5431042,3,,,,,0,0,0,0
4655147496,35.828347,128.5432705,3,,,,,0,0,0,0
4655147499,35.8281512,128.5432623,3,,,,,0,0,0,0
4655147500,35.8282948,128.5432683,3,,,,,0,0,0,0
4655147502,35.8287298,128.5434153,3,,,,,0,1,0,2
4655147505,35.8285904,128.5433625,3,,,,,0,1,0,1
4655147508,35.829056,128.5430183,1,,,,,0,0,0,0
4655235833,35.818039,128.5463191,3,,,,,0,2,0,5
4655235834,35.8178153,128.5460604,3,,,,,0,2,0,6
4655235836,35.8185021,128.5472868,3,,,,,0,2,0,5
4655235837,35.8182076,128.5478049,3,,,,,0,1,0,4
4655235838,35.8188075,128.5466884,3,,,,,0,3,0,4
4655237908,35.8284689,128.5476877,3,,,,,1,1,0,7
4655237909,35.8296189,128.5459687,3,,,,,0,0,0,11
4655237910,35.830146,128.5459755,4,,,,,0,3,0,10
4655237912,35.8288093,128.5456693,4,,,,,0,1,0,7
4655237913,35.8290612,128.545072,3,,,,,0,3,0,10
4655237915,35.8301688,128.5452974,3,,,,,0,3,0,8
4655237916,35.8295972,128.5466436,3,,,,,0,3,0,12
4655237920,35.8296079,128.5463106,3,,,,,0,3,0,10
4655254304,35.82753,128.5451636,3,,,,,0,1,0,12
4655254305,35.8280526,128.5460456,3,,,,,0,2,0,8
4655254306,35.8275844,128.5469458,3,,,,,0,0,0,6
4655254307,35.8267952,128.5470768,4,,,,,0,0,0,6
4655254308,35.8276827,128.5478391,4,,,,,0,4,0,7
4655254310,35.8307301,128.5460313,3,,,,,1,0,0,10
4655254314,35.8119145,128.5468419,3,,,,,0,0,0,5
4655254315,35.8125259,128.5478134,3,,,,,0,1,0,5
4655254316,35.8124596,128.5486093,3,,,,,0,1,0,7
4655905854,35.8278131,128.5237598,4,,,,,1,1,0,13
4658295707,35.8257587,128.5266248,4,,,,,1,0,0,10
4658295709,35.8258705,128.5290717,4,,,,,1,0,0,10
4658295710,35.8244592,128.527365,4,,,,,0,2,0,7
4658295712,35.8238513,128.5258049,3,,,,,0,1,0,8
4658295713,35.8248817,128.5244375,3,,,,,1,0,0,5
4658295720,35.8263339,128.5222564,3,,,,,0,0,0,6
4658298619,35.8327635,128.5252782,3,,,,,0,1,0,7
4658606015,35.8400973,128.5557077,3,,,,,0,1,0,7
4658606016,35.839956,128.5567175,3,,,,,0,3,0,9
4658621619,35.8182289,128.5405448,3,,,,,1,1,0,5
4658633481,35.833064,128.5023669,3,,,,,0,0,0,5
4658633482,35.8304451,128.5023506,4,,,,,0,0,0,5
4658633483,35.8330679,128.5047655,3,,,,,0,0,0,5
4658633484,35.8276496,128.5023425,4,,,,,0,0,0,8
4658633485,35.8248094,128.5047105,3,,,,,0,0,0,5
4658633486,35.8248404,128.502337,4,,,,,0,0,0,5
4660366935,35.8218008,128.5309303,3,,,,,0,2,0,4
4660366936,35.8220514,128.5314659,1,,,,,0,0,0,8
4660366937,35.8220491,128.531636,3,,,,,0,0,0,7
4660366938,35.8221482,128.5315545,1,,,,,0,0,0,5
4660366939,35.8222339,128.5317557,1,,,,,0,1,0,3
4660367003,35.8199075,128.5301204,3,,,,,0,0,0,9
4660367011,35.8184869,128.5317647,3,,,,,0,0,0,9
4660367014,35.8172373,128.5326287,4,,,,,0,0,0,9
4663010571,35.8445312,128.51583,3,,,,,0,0,0,3
4663010582,35.8503883,128.5173865,3,,,,,0,3,0,7
4666441280,35.8366294,128.5207771,3,,,,,0,0,0,5
4666441288,35.8340842,128.5216144,3,,,,,0,0,0,4
4666441489,35.8345484,128.5220947,3,,,,,0,0,0,7
4666441493,35.8311677,128.5186253,3,,,,,0,0,0,7
4666441505,35.8199319,128.5045825,3,,,,,0,0,0,9
4666441511,35.8276391,128.4971625,4,,,,,0,0,0,8
4666441512,35.8247965,128.4971753,3,,,,,0,0,0,3
4666441515,35.8350558,128.4944647,4,,,,,0,0,0,6
4666441523,35.8351459,128.4967035,4,,,,,0,0,0,6
4666441530,35.8378596,128.4967171,4,,,,,0,0,0,6
4666441531,35.836391,128.4944624,3,,,,,0,0,0,5
4666441532,35.8364324,128.49671,4,,,,,0,0,0,6
4666441533,35.8364632,128.4999618,3,,,,,0,0,0,6
4666441534,35.8406386,128.4919214,3,,,,,0,0,0,4
4666441535,35.8406344,128.4944287,4,,,,,0,0,0,4
4666441537,35.8396829,128.4966904,3,,,,,0,0,0,6
4666441538,35.8409911,128.4979374,3,,,,,0,0,0,4
4666441539,35.8433454,128.4943798,3,,,,,0,0,0,0
4666441550,35.842059,128.494403,3,,,,,0,0,0,2
4666458189,35.8336428,128.5261293,3,,,,,0,0,0,6
4666458191,35.8335534,128.5257792,3,,,,,0,0,0,5
4666458194,35.8333384,128.5258484,3,,,,,0,0,0,4
4669950077,35.8361346,128.5385862,3,,,,,0,1,0,9
4673828306,35.8374845,128.5566965,3,,,,,1,0,0,7
4673831028,35.8305543,128.553156,4,,,,,0,4,0,8
4673831029,35.8296015,128.5548098,4,,,,,1,0,0,9
4673831031,35.8291791,128.5544342,4,,,,,1,1,0,6
4673831032,35.8301243,128.5527974,3,,,,,0,0,0,6
4673831033,35.8280445,128.5566211,4,,,,,0,1,0,9
4673831034,35.8273474,128.5578748,4,,,,,0,1,0,7
4673831035,35.8291103,128.5575903,3,,,,,0,2,0,8
4673831037,35.8276516,128.5563364,3,,,,,0,3,0,9
4673831038,35.827293,128.5560335,3,,,,,0,3,0,7
4673831039,35.826889,128.5568214,3,,,,,0,0,0,6
4673831040,35.8269707,128.5557324,3,,,,,0,3,0,6
4673831041,35.8273765,128.5529561,4,,,,,0,3,0,10
4673831042,35.8261728,128.5551259,3,,,,,0,0,0,6
4673831043,35.8257159,128.5554941,4,,,,,0,1,0,6
4673831044,35.8269198,128.5525222,4,,,,,1,2,0,8
4673831045,35.8266585,128.5530319,3,,,,,1,0,0,10
4673887494,35.8592247,128.4986561,3,,,,,0,0,0,6
4673887498,35.8591962,128.5003229,3,,,,,0,1,0,8
4673887512,35.8592477,128.4973069,3,,,,,0,0,0,9
4673887518,35.8593128,128.4952769,3,,,,,0,0,0,8
4673887520,35.859291,128.4962983,3,,,,,0,0,0,6
4675567850,35.8348946,128.5406151,4,,,,,0,3,0,9
4675568410,35.836549,128.541349,4,,,,,0,1,0,8
4675572209,35.8276394,128.5047254,4,,,,,0,0,0,7
4675608361,35.8365639,128.5406821,4,,,,,1,0,0,7
4675682042,35.8081542,128.5581637,3,,,,,0,0,0,4
4675682046,35.808449,128.5581459,4,,,,,0,0,0,4
4675682049,35.8084406,128.5578627,3,,,,,0,0,0,5
4675682055,35.8081404,128.5579154,3,,,,,0,0,0,5
4676637065,35.8381969,128.5473816,1,,,,,1,0,0,0
4676637067,35.8380641,128.5447641,3,,,,,0,1,0,4
4676637068,35.8380151,128.5475329,3,,,,,1,0,0,0
4676666765,35.8379743,128.5501555,3,,,,,0,0,0,9
4676666766,35.8379039,128.5528365,3,,,,,0,2,0,9
4676666768,35.8379563,128.5508147,4,,,,,1,1,0,7
4676666769,35.8394023,128.5495092,3,,,,,0,1,0,6
4676666770,35.8379432,128.551479,3,,,,,0,0,0,9
4676666771,35.8371391,128.5507966,4,,,,,0,0,0,7
4676666772,35.8379858,128.5494899,3,,,,,0,0,0,7
4678579521,35.8536879,128.4768479,3,,,,,0,1,0,4
4678579522,35.854077,128.4771723,3,,,,,0,0,0,3
4678579524,35.8544985,128.4772979,3,,,,,0,1,0,9
4678579525,35.8548553,128.477069,5,,,,,0,1,0,6
4678579527,35.8543318,128.4770048,3,,,,,0,0,0,6
4678579531,35.854797,128.4777174,4,,,,,0,1,0,12
4678579533,35.8555444,128.4769403,3,,,,,0,0,0,9
4678579536,35.8540786,128.4780575,3,,,,,0,3,0,8
4678579537,35.8544427,128.4780652,3,,,,,0,2,0,10
4678579538,35.8547469,128.4780553,3,,,,,0,0,0,10
4678579540,35.8551513,128.478495,3,,,,,0,3,0,7
4678579541,35.8558003,128.4788037,3,,,,,0,3,0,8
4678579545,35.8545001,128.4787683,3,,,,,0,2,0,7
4678579547,35.8538781,128.4789216,3,,,,,0,0,0,5
4678579551,35.8536875,128.4787612,3,,,,,1,0,0,7
4678579553,35.8544342,128.4782688,3,,,,,0,4,0,7
4678579554,35.8540804,128.4787467,1,,,,,0,0,0,9
4678579556,35.8547756,128.4778886,3,,,,,0,0,0,9
4678579557,35.8549523,128.4779497,1,,,,,0,0,0,8
4678579559,35.8555537,128.4778902,3,,,,,0,0,0,8
4678579560,35.8554888,128.4786493,3,,,,,0,6,0,6
4678579561,35.8552397,128.47852,3,,,,,0,3,0,6
4678579563,35.855518,128.4783448,3,,,,,0,3,0,7
4678579564,35.8560729,128.4772523,3,,,,,0,0,0,7
4678579566,35.8557211,128.4777318,3,,,,,0,0,0,9
4678579567,35.8556923,128.4779515,3,,,,,0,0,0,9
4678579568,35.8560346,128.4769539,1,,,,,0,0,0,5
4678579569,35.8558029,128.4770327,4,,,,,0,0,0,7
4678579570,35.8556362,128.4764884,1,,,,,0,0,0,4
4678579572,35.8548505,128.4765729,1,,,,,0,0,0,5
4678579575,35.8548653,128.4773714,3,,,,,0,1,0,10
4678579577,35.8550835,128.4774805,1,,,,,0,1,0,8
4678579583,35.855252,128.4765005,1,,,,,0,0,0,5
4678579587,35.8553261,128.4770089,3,,,,,0,0,0,7
4678580989,35.8556337,128.4773484,1,,,,,0,0,0,10
4681688609,35.8481479,128.4920887,3,,,,,0,0,0,8
4682576213,35.8069803,128.5451055,3,,,,,0,4,0,4
4682576214,35.8060545,128.5458202,1,,,,,0,0,0,3
4682614036,35.8117299,128.5452174,3,,,,,0,0,0,5
4682614037,35.8097689,128.5408037,4,,,,,0,1,0,4
4682614038,35.8100352,128.5401107,3,,,,,1,1,0,7
4682614039,35.8100822,128.5415172,3,,,,,0,2,0,5
4682614042,35.8102163,128.5401473,3,,,,,1,1,0,6
4682614043,35.8102458,128.5403385,3,,,,,1,1,0,6
4682614044,35.8094117,128.5406788,3,,,,,0,1,0,4
4682614048,35.8088519,128.5421221,3,,,,,0,0,0,7
4682614052,35.8115437,128.5447982,3,,,,,0,0,0,5
4682614057,35.8101102,128.5453828,3,,,,,0,0,0,4
4682614058,35.810167,128.5455089,3,,,,,0,0,0,4
4682614059,35.8092732,128.5463985,4,,,,,0,1,0,5
4682614061,35.8085676,128.54643,4,,,,,0,0,0,8
4682614062,35.8083744,128.5464537,3,,,,,0,0,0,10
4682614063,35.8109733,128.5435146,3,,,,,0,3,0,5
4682614066,35.8098526,128.5448691,3,,,,,0,0,0,8
4682614068,35.8083872,128.5451936,3,,,,,1,3,0,14
4682614072,35.8092601,128.5450196,4,,,,,0,0,0,5
4682614073,35.8092748,128.5476181,3,,,,,0,0,0,8
4682614082,35.8087345,128.5420572,3,,,,,0,0,0,8
4682614125,35.8085771,128.5438338,3,,,,,0,1,0,10
4682614215,35.8125538,128.5462044,4,,,,,1,1,0,6
4682614216,35.8131733,128.5471439,3,,,,,0,0,0,5
4682614217,35.8128774,128.5466952,3,,,,,1,1,0,5
4682614218,35.8122359,128.5473526,3,,,,,0,0,0,6
4684414336,35.8244949,128.5451118,3,,,,,0,0,0,6
4684414341,35.8252612,128.5445757,3,,,,,0,1,0,7
4684414342,35.8259172,128.5463309,4,,,,,0,1,0,7
4684414343,35.8314124,128.5494471,3,,,,,0,0,0,10
4684414345,35.8312036,128.5508184,3,,,,,0,0,0,8
4684414346,35.8332023,128.5506778,3,,,,,0,0,0,7
4687820618,35.8614111,128.5727327,3,,,,,0,3,0,8
4689824309,35.8259344,128.5451325,3,,,,,0,1,0,5
4689824310,35.8259463,128.5443423,3,,,,,0,0,0,4
4689824311,35.826328,128.5443423,1,,,,,1,0,0,7
4689824312,35.8253667,128.5443451,1,,,,,0,1,0,10
4689824313,35.8257163,128.5443434,3,,,,,0,1,0,5
4689824314,35.8257048,128.5449776,1,,,,,0,1,0,3
4689824315,35.8254932,128.5443445,3,,,,,0,1,0,9
4689824316,35.8254771,128.5450854,1,,,,,1,0,0,5
4689824317,35.8261992,128.5443423,3,,,,,0,0,0,7
4689824318,35.82619,128.5450088,1,,,,,0,0,0,4
4689824325,35.8213033,128.5275007,3,,,,,1,1,0,7
4689824326,35.8226028,128.5269421,3,,,,,0,0,0,9
4689824364,35.8237901,128.523563,3,,,,,0,0,0,5
4689824365,35.8227123,128.5235211,3,,,,,0,1,0,6
4689824367,35.8222174,128.5228791,3,,,,,0,1,0,8
4689824386,35.8238608,128.52375,3,,,,,0,0,0,5
4689824388,35.8234749,128.5248423,4,,,,,0,2,0,5
4689824490,35.8223692,128.524761,3,,,,,0,1,0,4
4689824496,35.8211278,128.5244268,3,,,,,0,0,0,5
4689824497,35.8219541,128.5253296,3,,,,,1,0,0,3
4689824499,35.8221438,128.5207039,3,,,,,0,0,0,5
4689824504,35.8223232,128.5196788,3,,,,,0,0,0,6
4689824505,35.8224033,128.5208875,3,,,,,0,0,0,5
4689824506,35.8227093,128.5206855,4,,,,,0,1,0,6
4689824507,35.8225275,128.5231011,3,,,,,0,1,0,12
4689824511,35.8226509,128.5222465,3,,,,,0,2,0,9
4689824517,35.8227345,128.5221247,3,,,,,0,2,0,8
4689824518,35.8222404,128.5213617,3,,,,,0,1,0,4
4689824522,35.8215971,128.5211538,3,,,,,0,0,0,5
4689824546,35.8210006,128.5215178,3,,,,,0,0,0,1
4689824579,35.8229459,128.5270051,3,,,,,1,0,0,11
4689824740,35.8235168,128.5228391,3,,,,,0,0,0,7
4689824741,35.8259582,128.5191798,4,,,,,0,0,0,7
4689824742,35.8245716,128.5212581,3,,,,,0,6,0,6
4689824743,35.826014,128.5227369,3,,,,,1,0,0,8
4689824747,35.8254287,128.5199735,3,,,,,0,0,0,4
4694799803,35.857262,128.5100617,3,,,,,1,3,0,7
4696996735,35.8559686,128.4956599,3,,,,,0,2,0,8
4696996736,35.8559025,128.4998718,3,,,,,0,1,0,8
4697030139,35.8566677,128.4956807,3,,,,,0,2,0,6
4697030140,35.8565389,128.4961613,4,,,,,0,2,0,7
4697030142,35.8566628,128.4968153,3,,,,,0,4,0,6
4697030146,35.8574965,128.4969466,3,,,,,0,4,0,9
4697030148,35.8576311,128.4957871,3,,,,,0,3,0,7
4697030149,35.8574065,128.4990958,3,,,,,0,5,0,9
4697030150,35.8573085,128.4986471,3,,,,,0,6,0,12
4697030151,35.8573861,128.4985412,4,,,,,0,6,0,12
4697030154,35.8578353,128.4969145,3,,,,,0,2,0,10
4697030156,35.8581255,128.4958731,3,,,,,0,3,0,11
4697030157,35.8592529,128.4970037,3,,,,,0,0,0,6
4697030161,35.858207,128.497559,3,,,,,0,3,0,10
4697030163,35.8581869,128.4977295,3,,,,,0,3,0,11
4697030168,35.8578682,128.4984454,3,,,,,0,4,0,13
4697030169,35.857762,128.4988134,4,,,,,0,4,0,9
4697030172,35.8587343,128.499922,3,,,,,1,0,0,8
